CustomerKey,CustomerID,FirstName,LastName,Email,Gender,Birth,AddressKey,IsActive,CreateDate,LanguageKey,PreferredCategoryKey,DeviceType,RegistrationSource
14528,2f0afe78-469c-4bbb-87fa-3b1422483140,Liam,Johnson,liam.johnson9872@example.com,male,1984-07-06,15028,1,2026-04-14,210,294,mobile,partner
14529,e125e821-559b-493a-be29-8382097e0586,Anna,Pereira,anna.pereira3302@example.com,female,1990-03-14,15029,0,2020-02-14,217,293,smart_tv,mobile_app
14530,3d3bf6de-99c0-4ba0-9135-cdb634180eb6,William,Leroy,william.leroy9901@example.com,male,2005-05-22,15030,1,2026-05-30,212,300,mobile,web
14531,0d473310-e157-44a5-ae69-d79b865800cf,William,Costa,william.costa6968@example.com,male,1980-07-20,15031,1,2012-07-13,217,293,desktop,mobile_app
14532,d52d6f04-c08b-4995-9b21-a78971ce8406,Olivia,Walker,olivia.walker2985@example.com,female,1972-12-27,15032,1,2013-09-03,210,287,mobile,mobile_app
14533,a8a74204-ea65-45eb-9719-3ba94cce123c,Ana,Brown,ana.brown9730@example.com,female,1990-06-15,15033,1,2010-04-20,210,303,desktop,mobile_app
14534,0259183c-a954-44a7-9472-ec2595f759ac,Ethan,Taylor,ethan.taylor8319@example.com,male,2002-05-13,15034,1,2020-10-12,210,267,mobile,partner
14535,de0df4ad-12de-4ffc-9e84-9c5fffaab7b6,Gabriel,Côté,gabriel.côté4662@example.com,male,1987-07-14,15035,0,2018-02-26,210,301,desktop,smart_tv
14536,562f9674-063b-434d-8734-cfe07857f6c0,Daniel,Wilson,daniel.wilson264@example.com,male,1997-06-09,15036,1,2016-12-11,210,298,desktop,web
14537,7318edbd-901f-4af2-8070-489b1331e85f,Katie,White,katie.white5608@example.com,female,1995-10-17,15037,0,2017-03-22,210,294,smart_tv,mobile_app
14538,8bd0f557-f922-4102-a5e5-b73bbc051f82,Amy,Williams,amy.williams4065@example.com,female,2005-03-04,15038,0,2024-08-07,210,293,tablet,web
14539,0c1ed63e-b4ea-493f-942b-6ec63aa93166,Michael,Ferreira,michael.ferreira9096@example.com,male,1996-10-29,15039,0,2018-04-02,217,303,smart_tv,smart_tv
14540,0458455e-f607-4f51-8eab-b7e790c499e8,Olivia,Roy,olivia.roy3948@example.com,female,2000-01-10,15040,1,2018-06-29,210,268,mobile,smart_tv
14541,b4f433c9-35cd-4f31-a7a2-645286cbb9f8,Lisa,Wilson,lisa.wilson216@example.com,female,1987-03-24,15041,1,2012-04-03,210,296,mobile,smart_tv
14542,45767af1-401c-4bf2-907e-a3df729820b8,Anna,Martin,anna.martin5655@example.com,female,1999-03-26,15042,1,2018-10-30,212,273,desktop,smart_tv
14543,e7d016e7-e38b-409a-bea7-4eebaf0d4d67,Jessica,Johnson,jessica.johnson6479@example.com,female,2004-01-28,15043,1,2022-02-03,210,291,mobile,web
14544,cd05d9f6-32e2-42f9-8fbf-149d6bbfb7ca,Isabella,Smith,isabella.smith9046@example.com,female,1983-07-30,15044,1,2012-05-03,210,282,mobile,mobile_app
14545,47d43e4c-8179-4831-ad19-b9abb74da8a1,David,Clark,david.clark635@example.com,male,1988-06-23,15045,1,2012-06-26,210,272,mobile,web
14546,dc351ffc-ff44-4450-a1c7-5c30fafb623f,Olivia,Moore,olivia.moore9133@example.com,female,1991-01-26,15046,1,2019-06-29,210,275,mobile,web
14547,b08e08db-4886-48cc-9eb4-28502b097339,Valentina,Michel,valentina.michel3101@example.com,female,1979-07-17,15047,0,2015-02-25,212,299,smart_tv,mobile_app
14548,f63dc676-ef33-4878-b0b5-43a68a6ed5f7,Nathan,Carvalho,nathan.carvalho1341@example.com,male,2004-08-03,15048,1,2023-08-08,217,283,tablet,web
14549,e260c0ad-23bb-494a-93b0-f94a1f6c098d,Anna,Johnson,anna.johnson812@example.com,female,2000-05-30,15049,1,2020-04-29,210,282,desktop,mobile_app
14550,a6b41ed5-01b1-4f14-a53a-260c08be9174,Lisa,Williams,lisa.williams8833@example.com,female,1997-07-07,15050,1,2018-12-30,210,267,smart_tv,smart_tv
14551,7bfd549b-0c85-4eeb-a49f-17c3c555c456,Gabriel,Ferreira,gabriel.ferreira6186@example.com,male,1981-06-19,15051,1,2012-08-26,217,280,tablet,smart_tv
14552,6ed7ca71-7808-49b2-8fa2-ba330f489d11,Amy,Davis,amy.davis4765@example.com,female,1990-11-16,15052,1,2010-03-31,210,271,smart_tv,web
14553,39c0dfc4-b0ab-49d3-a8e3-fac4ade959e9,Daniel,Miller,daniel.miller5865@example.com,male,1984-02-17,15053,1,2013-10-16,210,284,smart_tv,web
14554,bb634ea1-5485-41ab-83b8-4b66c327099e,Ryan,Moore,ryan.moore2087@example.com,male,1992-08-17,15054,1,2015-04-26,210,297,mobile,web
14555,3f3578ff-dbad-4125-85b1-be95bb538d53,Maria,Brown,maria.brown5783@example.com,female,2008-04-20,15055,0,2026-04-21,210,298,smart_tv,web
14556,24fff1dd-9fc6-4984-8b6b-e6eea34fc93a,Marie,Santos,marie.santos1018@example.com,female,1995-01-30,15056,1,2013-06-11,217,290,desktop,smart_tv
14557,7a01fe6f-6dac-44b7-bc75-3773d3671caa,Lucas,Gagnon,lucas.gagnon274@example.com,male,2008-05-06,15057,1,2026-05-26,210,267,smart_tv,web
14558,7b5c2091-d81a-4c99-a7c4-77008f804439,Oliver,Lee,oliver.lee4719@example.com,male,2002-05-01,15058,0,2021-05-24,210,293,smart_tv,web
14559,713d3a1b-8ae2-45eb-b6b4-8067563b7263,Sarah,Walker,sarah.walker4979@example.com,female,2005-01-06,15059,1,2024-09-26,210,296,desktop,web
14560,4be8e925-6ad4-4ff6-8d91-41fa63383864,Hans,Lewis,hans.lewis3619@example.com,male,1997-12-14,15060,1,2017-05-13,210,278,mobile,partner
14561,6afab119-8739-42d9-a0f2-a105a06ed8a0,Daniel,Gagnon,daniel.gagnon6811@example.com,male,2001-03-04,15061,1,2021-07-15,210,290,mobile,smart_tv
14562,e056511c-fa71-4c4b-b148-04e28dbf5df0,Valentina,Pérez,valentina.pérez2366@example.com,female,1992-10-16,15062,1,2015-12-27,211,282,tablet,mobile_app
14563,443b1f8f-9ecf-4cbb-89b0-e63d08325211,Alice,Lima,alice.lima4484@example.com,female,1991-04-16,15063,1,2013-05-15,217,267,mobile,smart_tv
14564,b46b0826-0172-4892-9251-2830fc9ab3ab,Kevin,Lima,kevin.lima7423@example.com,male,1990-03-19,15064,1,2013-03-17,217,291,mobile,partner
14565,60f99e8d-598a-4b67-b828-8c11a318a8b0,Hans,Wilson,hans.wilson6207@example.com,male,1978-02-25,15065,1,2012-08-06,210,305,smart_tv,web
14566,1a053ee0-1fa8-4bc0-a0eb-fe103b96b891,Blake,Dubois,blake.dubois256@example.com,other,1989-10-01,15066,1,2010-01-12,212,290,desktop,mobile_app
14567,e6e4175b-9e7b-49ab-92d4-ede4cd070681,Oliver,Sánchez,oliver.sánchez2226@example.com,male,1996-09-20,15067,1,2015-09-22,211,295,smart_tv,web
14568,7733d961-f838-4b94-a97a-a2c0d6f428b5,Olivia,Moore,olivia.moore2469@example.com,female,2006-04-29,15068,1,2024-07-01,210,300,smart_tv,mobile_app
14569,6cbff0f2-7759-4570-9a37-6f9e991d7281,Camille,Wilson,camille.wilson8371@example.com,female,1989-09-07,15069,1,2011-09-06,210,281,smart_tv,web
14570,6006f54a-e484-4aab-a588-4bb7969fc58c,Kevin,Smith,kevin.smith3720@example.com,male,2003-12-16,15070,1,2022-09-16,210,278,smart_tv,web
14571,70ed1718-a9cb-45de-88e0-228540bc91b3,Noah,Smith,noah.smith8064@example.com,male,1987-11-04,15071,1,2011-01-07,210,268,smart_tv,smart_tv
14572,ca3205fc-d3fa-49a0-a705-2b1edbbedb62,Liam,Brown,liam.brown934@example.com,male,1974-05-22,15072,1,2010-07-22,210,293,desktop,mobile_app
14573,fbcae690-e567-47d2-8fc2-281eb11db33b,Connor,Miller,connor.miller4733@example.com,male,1981-09-29,15073,1,2011-02-10,210,305,smart_tv,partner
14574,1608d03a-057b-433b-ab23-d48f73ba7ef1,Tyler,Wilson,tyler.wilson4139@example.com,male,1985-05-10,15074,0,2013-11-14,210,271,smart_tv,mobile_app
14575,5da7ef3c-cda3-4e1d-a0e8-8772ccad2b3e,Camille,Davis,camille.davis1905@example.com,female,1995-08-31,15075,1,2014-04-12,210,276,smart_tv,mobile_app
14576,a5aaa212-7728-46bb-9901-bf2fbb047555,Isabella,Evans,isabella.evans7073@example.com,female,1996-08-13,15076,1,2017-09-19,210,297,smart_tv,mobile_app
14577,de98f02c-9340-4beb-b736-31d32e6a5250,Lucas,Bouchard,lucas.bouchard3520@example.com,male,2002-07-02,15077,1,2021-12-16,210,302,desktop,web
14578,98d01cfc-50b8-4832-bd6e-d428d15d0ca4,Thomas,Schmidt,thomas.schmidt4268@example.com,male,1980-06-06,15078,1,2010-09-16,210,287,desktop,web
14579,06ec81ec-6b24-4932-bd0d-d20222b40062,Katie,Smith,katie.smith2536@example.com,female,1986-07-24,15079,1,2010-04-15,210,294,mobile,mobile_app
14580,3a586092-3894-47dd-868b-ec25c03b2add,Olivia,Jones,olivia.jones2587@example.com,female,2008-05-23,15080,1,2026-05-24,210,271,mobile,mobile_app
14581,548abeb1-df2e-4041-b8e0-4954b8f13627,Nathan,Dubois,nathan.dubois556@example.com,male,1973-05-12,15081,1,2011-05-11,212,295,smart_tv,partner
14582,c9435476-7ee2-422f-a842-5c620fbbe4a7,Ana,Weber,ana.weber4225@example.com,female,2001-02-07,15082,1,2023-02-08,210,297,smart_tv,web
14583,89d76eda-f606-4e20-93ec-6f3460fbefcd,Anna,Wilson,anna.wilson7677@example.com,female,1972-06-09,15083,1,2014-11-24,210,269,smart_tv,partner
14584,ad700cf1-16c7-408f-9182-b055daebbcd8,Sofia,Clark,sofia.clark7942@example.com,female,1989-12-27,15084,1,2014-01-10,210,294,smart_tv,mobile_app
14585,e3859215-8ad3-4b13-b85b-6f7eff3df913,Isabella,Davis,isabella.davis8848@example.com,female,1998-12-19,15085,1,2026-05-30,210,284,desktop,mobile_app
14586,08f3e76b-de90-406c-8eed-67559385a7fb,Charlotte,Thomas,charlotte.thomas5026@example.com,female,2000-04-27,15086,1,2018-11-14,212,291,smart_tv,partner
14587,c0a4ed63-dae7-4234-b815-6ccfcc14ad2d,Emma,Miller,emma.miller1261@example.com,female,1981-04-27,15087,0,2017-04-15,210,297,mobile,mobile_app
14588,6201901f-95d4-4848-80ec-101e3dcebb26,Matteo,Smith,matteo.smith7044@example.com,male,1997-08-13,15088,1,2017-03-04,210,302,desktop,mobile_app
14589,0915ae07-5ebc-4783-82ec-7619b17bba37,Daniel,Williams,daniel.williams7401@example.com,male,2007-11-27,15089,1,2025-11-30,210,275,smart_tv,partner
14590,50e1b5a7-fd39-4dc6-ad96-aa0aa34e855b,Amelia,Moore,amelia.moore6840@example.com,female,1999-08-14,15090,1,2017-12-07,210,302,desktop,mobile_app
14591,1461f2bf-d11c-41f4-9e4d-fab3cc78a5da,James,Lee,james.lee104@example.com,male,2004-12-22,15091,1,2024-01-08,210,305,desktop,web
14592,e8e74070-04a4-4ffa-b979-aae129ee13d9,Emma,Sánchez,emma.sánchez7147@example.com,female,1995-06-08,15092,1,2015-11-21,211,300,mobile,mobile_app
14593,0b0ea252-2a19-4193-a5f0-dbd541939ae0,Emma,Weber,emma.weber3465@example.com,female,1979-07-18,15093,1,2019-03-22,210,291,smart_tv,smart_tv
14594,5d9fa554-9e8d-457e-9938-97e8d2849adb,Isabella,Hernández,isabella.hernández6948@example.com,female,1991-12-02,15094,1,2014-03-21,211,297,desktop,partner
14595,600ab69e-27d4-4c9c-b88d-d1bb66911568,Lucas,Taylor,lucas.taylor678@example.com,male,1995-02-09,15095,1,2019-11-17,210,273,smart_tv,partner
14596,25593dc1-0b10-4d8f-87c9-34ee03269415,Maria,Moreau,maria.moreau8042@example.com,female,2008-01-14,15096,1,2026-05-30,212,278,tablet,smart_tv
14597,aa0964cf-0bf9-4103-9b4d-dc9db7ec3b3a,Thomas,Schmidt,thomas.schmidt5728@example.com,male,2000-12-07,15097,1,2020-09-07,210,275,mobile,smart_tv
14598,8f0b97d5-ee14-42a2-8720-d2ed0eb15625,Nathan,Gagnon,nathan.gagnon9996@example.com,male,2005-01-14,15098,1,2023-06-13,210,305,smart_tv,mobile_app
14599,15111a98-5c59-4f55-b9e7-f2dc79a60c2b,Sarah,Jones,sarah.jones7905@example.com,female,1984-01-05,15099,1,2014-09-01,210,271,mobile,web
14600,28a3531f-a8c5-4574-b171-d8f2f2de4cd0,Amy,Sánchez,amy.sánchez1295@example.com,female,1974-08-26,15100,1,2011-11-21,211,305,smart_tv,smart_tv
14601,1b978c16-83ba-467d-9909-fa6c3c35f8f3,Laura,Wilson,laura.wilson4103@example.com,female,1980-10-02,15101,1,2020-04-17,210,295,mobile,mobile_app
14602,e6ddf2ff-e648-4ec8-824d-215b4f065b5e,Ethan,Davis,ethan.davis3242@example.com,male,1984-12-25,15102,1,2012-10-31,210,269,desktop,mobile_app
14603,a55f0c85-ae66-401f-801f-25f06f4a8cd2,Laura,Brown,laura.brown4883@example.com,female,1998-02-06,15103,0,2017-06-02,210,273,mobile,web
14604,e4e73f74-83fd-4f56-9f9c-ceba08702477,Quinn,Evans,quinn.evans6840@example.com,other,1999-12-13,15104,1,2019-01-18,210,272,smart_tv,mobile_app
14605,9d4ac5cd-bddf-4162-8a7c-d46d02ad5264,Riley,Johnson,riley.johnson1799@example.com,other,2002-01-14,15105,1,2026-05-30,210,273,mobile,mobile_app
14606,63512e06-5305-404b-8580-d26df4ca8ea4,Claire,Moreau,claire.moreau9135@example.com,female,1987-09-04,15106,1,2018-01-08,212,276,mobile,mobile_app
14607,6ab6df61-9ad4-451a-b4d2-ffc6b2376260,Valentina,Moore,valentina.moore1204@example.com,female,1995-04-23,15107,1,2015-10-02,210,287,desktop,smart_tv
14608,e3592311-10c1-491f-b0fc-46acda2e46b5,Laura,Brown,laura.brown7998@example.com,female,2001-12-16,15108,1,2026-05-30,210,291,desktop,web
14609,1eb675fe-2c43-4ecc-9679-b23263dddeca,Jessica,Souza,jessica.souza9283@example.com,female,1983-01-13,15109,1,2010-07-25,217,299,smart_tv,web
14610,12363500-5b06-4691-bff0-cfb17fc69803,Katie,Davis,katie.davis2868@example.com,female,1991-01-30,15110,1,2026-05-30,210,302,smart_tv,web
14611,be272b0f-5c8e-4e06-bf7d-e0a120b1a2e7,Lisa,Leroy,lisa.leroy7274@example.com,female,1977-09-14,15111,1,2026-05-30,212,281,tablet,web
14612,bf6c181e-940e-4776-95eb-ea90134614b1,Thomas,Taylor,thomas.taylor6169@example.com,male,1997-05-16,15112,1,2023-06-18,210,305,smart_tv,web
14613,db475fc6-70e5-4430-a4c5-aa308d8a7a28,Ana,Walker,ana.walker1480@example.com,female,1997-05-22,15113,1,2026-04-18,210,296,tablet,smart_tv
14614,43fbe8f8-9ec4-44c8-a3e9-ea7b054cb016,Isabella,Robinson,isabella.robinson1655@example.com,female,2007-03-31,15114,1,2026-05-30,210,297,tablet,partner
14615,c42f5684-0419-4c44-9aa6-69fae316d6d5,Liam,Johnson,liam.johnson708@example.com,male,1987-01-14,15115,1,2014-01-21,210,271,smart_tv,smart_tv
14616,08e5c81e-6486-4ac6-b9f5-5798ef79df6b,Emma,Walker,emma.walker5412@example.com,female,1987-01-22,15116,1,2021-04-14,210,283,mobile,smart_tv
14617,5b8a5d7a-07ab-40ae-83e9-01f726ca2c89,Juan,Walker,juan.walker3181@example.com,male,1992-09-19,15117,1,2015-12-06,210,304,mobile,web
14618,4ce17171-b0eb-4936-9820-67cdb38ffe1d,Ryan,Moore,ryan.moore1906@example.com,male,1981-05-26,15118,1,2014-10-12,210,297,desktop,smart_tv
14619,33e8e65b-3c2c-435a-b625-096ed51a2b49,Claire,Miller,claire.miller3897@example.com,female,1985-04-07,15119,1,2018-10-13,210,287,desktop,smart_tv
14620,088b9caa-c6aa-44bd-b587-3c7502b969ed,David,Williams,david.williams3797@example.com,male,1998-07-19,15120,1,2017-01-19,210,268,smart_tv,mobile_app
14621,8cefb3a2-5748-4cb2-8e6b-f7d8e1fa89a3,Kevin,Martin,kevin.martin6632@example.com,male,1997-01-12,15121,1,2021-06-27,212,301,desktop,mobile_app
14622,ddfe1031-3219-4afe-87ef-2c4fb5c80798,Oliver,Weber,oliver.weber2127@example.com,male,1989-05-13,15122,1,2018-01-08,210,272,mobile,smart_tv
14623,b24ec974-6289-4c26-bca4-7cfa7e4efd7a,Sofia,Williams,sofia.williams3817@example.com,female,1998-02-12,15123,1,2017-10-03,210,302,mobile,web
14624,3f641bf0-7485-4986-bb83-26cbdec280e7,Matteo,Dubois,matteo.dubois724@example.com,male,1992-11-13,15124,1,2015-04-25,212,281,mobile,mobile_app
14625,6a61be33-cb5c-4d48-a5ee-199d8ca35b0b,Carlos,Lee,carlos.lee3864@example.com,male,1993-01-16,15125,1,2012-07-03,210,269,smart_tv,mobile_app
14626,0fcc10c0-c2fa-4bb2-8595-df701edc3474,Casey,Wilson,casey.wilson2528@example.com,other,1974-03-20,15126,1,2011-04-09,210,269,tablet,partner
14627,77820a61-70b3-49f6-87c7-572cc284a877,William,Wilson,william.wilson3693@example.com,male,1979-02-21,15127,1,2026-05-30,210,299,mobile,smart_tv
14628,158e422a-6743-424f-b251-81fbab4b952c,Thomas,Michel,thomas.michel9343@example.com,male,1993-05-23,15128,1,2016-04-30,212,294,mobile,web
14629,26e7ca53-6930-437c-a1a8-1de1e8eec4c2,Alice,Schneider,alice.schneider9399@example.com,female,1997-03-09,15129,0,2021-03-04,210,294,smart_tv,web
14630,fa3cffed-5d2a-46e3-8cac-ee0623775aaf,Ethan,Smith,ethan.smith8758@example.com,male,2004-04-28,15130,1,2023-10-28,210,282,smart_tv,mobile_app
14631,1fa6bb1c-c6be-487f-b726-4de96aa868da,Connor,Laurent,connor.laurent8343@example.com,male,1982-05-09,15131,1,2019-10-27,212,295,desktop,web
14632,b83d2422-a5cf-4ddc-9502-1a39c1d9859a,Marie,Thomas,marie.thomas7494@example.com,female,1976-09-28,15132,1,2017-04-29,210,287,smart_tv,smart_tv
14633,01f7d080-684d-4886-bde9-7615e6d12994,Sarah,Wagner,sarah.wagner807@example.com,female,2008-01-04,15133,1,2026-01-17,210,275,smart_tv,smart_tv
14634,a04e249b-648e-4d67-8840-6181c4844ae9,Alice,Smith,alice.smith2789@example.com,female,1998-02-11,15134,1,2016-06-12,210,283,mobile,web
14635,7367b387-213f-4f4b-8c2e-33886fd92bd9,Anna,Souza,anna.souza4840@example.com,female,1970-05-30,15135,1,2024-04-17,217,281,mobile,mobile_app
14636,bef800df-e1c5-416d-b73f-938184660b0f,Amelia,Thomas,amelia.thomas3210@example.com,female,1981-05-04,15136,1,2024-12-25,210,305,desktop,web
14637,1e40586e-ea79-452c-a766-8cdc89cb6e18,Anna,Pereira,anna.pereira2615@example.com,female,1995-04-14,15137,1,2014-02-07,217,284,smart_tv,web
14638,8605da6f-dc99-464a-8927-45a35e58f446,Ryan,Bernard,ryan.bernard360@example.com,male,1986-12-14,15138,1,2016-10-21,212,267,desktop,smart_tv
14639,f7ab0188-b54a-42dd-9933-87c8436dd186,Drew,Lee,drew.lee8997@example.com,other,1986-01-27,15139,1,2015-10-02,210,294,desktop,partner
14640,1377909c-858a-4ad0-b9e1-43e4661d0f55,Pierre,Tremblay,pierre.tremblay7749@example.com,male,1988-06-27,15140,1,2016-01-14,210,281,smart_tv,web
14641,10d8693f-4c90-408e-bebe-d8eab38cd510,Juan,Gagnon,juan.gagnon6769@example.com,male,1968-10-06,15141,1,2010-08-17,210,268,mobile,smart_tv
14642,5f4b6e0c-7a6d-4e5f-b4af-9d6e810fe650,Hans,Wilson,hans.wilson462@example.com,male,1995-02-06,15142,1,2017-12-06,210,269,tablet,web
14643,9e0b1113-dd77-4ca3-9d32-c7bda3bc936c,Nathan,Smith,nathan.smith1576@example.com,male,1990-02-13,15143,1,2012-01-03,210,305,desktop,web
14644,025f4d98-e714-4d2c-838a-e22cf7cab4e8,Katie,Taylor,katie.taylor9297@example.com,female,2005-02-18,15144,1,2024-01-27,210,268,smart_tv,smart_tv
14645,01059205-a581-4f33-ac57-81d6daeea888,Emma,Thomas,emma.thomas4574@example.com,female,1997-08-09,15145,1,2018-09-11,210,283,desktop,mobile_app
14646,1f661536-3e9e-44b5-87d0-5882e661e6bc,Isabella,Oliveira,isabella.oliveira7794@example.com,female,1998-02-10,15146,1,2017-06-08,217,282,smart_tv,mobile_app
14647,943c730c-9c0c-4dcc-85dd-117c73b8a778,Kevin,Jones,kevin.jones9618@example.com,male,1997-11-21,15147,1,2016-03-22,210,281,desktop,mobile_app
14648,59d97360-6063-43ea-96f4-8409f0dc70c5,Valentina,Pérez,valentina.pérez5099@example.com,female,1973-10-20,15148,1,2012-11-07,211,287,smart_tv,smart_tv
14649,a9b6b6bc-c2a5-462e-99c0-516fb7298c86,Amy,Côté,amy.côté8831@example.com,female,1990-06-30,15149,1,2017-08-04,210,271,tablet,web
14650,575cda85-66cf-4ce2-a8e7-f042f2eb8c2b,David,Pereira,david.pereira321@example.com,male,1980-01-10,15150,1,2020-08-15,217,299,smart_tv,web
14651,74379b1e-de83-4d72-9557-de28f2c25d25,Marie,Taylor,marie.taylor382@example.com,female,1984-08-01,15151,1,2017-01-28,210,300,smart_tv,web
14652,c1f2f3d6-324c-4f7c-8a10-ba72f81da834,Daniel,Michel,daniel.michel5448@example.com,male,1993-06-03,15152,1,2012-04-01,212,287,smart_tv,mobile_app
14653,45974a88-bbdb-4493-8ff8-e17322c3ac8c,Emily,Hall,emily.hall319@example.com,female,1965-01-01,15153,0,2010-01-08,210,303,smart_tv,mobile_app
14654,4bd7a0af-32f9-4ea4-8a33-f881854cc4e7,Amelia,Souza,amelia.souza8806@example.com,female,1995-06-05,15154,1,2014-07-30,217,283,mobile,web
14655,aedc9c1d-9864-4aea-94ec-9e46581214d9,Sarah,Jones,sarah.jones3003@example.com,female,1982-03-28,15155,1,2015-12-25,210,270,smart_tv,smart_tv
14656,6cdf4e62-7c8c-4cbd-8294-ba237a86d0a2,Katie,Weber,katie.weber4859@example.com,female,1995-05-05,15156,1,2016-09-17,210,268,mobile,mobile_app
14657,474130f0-62ce-4b07-abb5-ef2fd247b52b,Olivia,Lee,olivia.lee2872@example.com,female,1979-05-13,15157,1,2012-12-05,210,294,desktop,smart_tv
14658,e8f9f11b-2cd2-4ce8-8d86-67180fdebc2f,Eric,Smith,eric.smith2752@example.com,male,2005-09-07,15158,0,2023-10-24,210,284,smart_tv,web
14659,6b8280bd-8606-4080-8caa-671a6e6b904c,Amy,Laurent,amy.laurent855@example.com,female,1984-10-17,15159,1,2012-03-09,212,305,mobile,mobile_app
14660,b6e116ca-9f2f-482d-b25a-6f55eef52c1b,Lisa,Johnson,lisa.johnson1344@example.com,female,1974-04-23,15160,1,2014-08-10,210,267,smart_tv,web
14661,79321cd6-204c-4b04-be98-0be6b4e358dc,Hans,Leroy,hans.leroy2241@example.com,male,1989-05-02,15161,1,2010-02-06,212,281,mobile,mobile_app
14662,e9430176-a327-4326-8a7c-51a1af8da2d1,Maria,Robinson,maria.robinson173@example.com,female,1997-04-20,15162,1,2017-11-06,210,299,smart_tv,web
14663,ae9b26f5-d385-4858-a05a-705023225b0b,Emily,Schneider,emily.schneider1140@example.com,female,1998-06-27,15163,1,2026-05-30,210,278,desktop,mobile_app
14664,032bff68-9c03-4324-bfd5-fb46722e29be,Daniel,Taylor,daniel.taylor4081@example.com,male,1985-11-30,15164,1,2026-05-30,210,296,tablet,partner
14665,05c70ce4-6850-4c47-a390-f2bcc6a5197e,Liam,Miller,liam.miller1831@example.com,male,2005-07-02,15165,1,2025-03-13,210,297,desktop,partner
14666,8f21caf7-5ff4-4d06-a267-681d720c1f76,Sarah,Wilson,sarah.wilson7716@example.com,female,2000-10-02,15166,0,2022-06-24,210,280,mobile,mobile_app
14667,801fb08b-d9bf-4b67-8357-06ea7dc8a309,Charlotte,López,charlotte.lópez6155@example.com,female,1993-04-16,15167,1,2012-06-08,211,273,mobile,web
14668,ceff995e-74b9-43d7-911b-71716e929f11,Noah,Thomas,noah.thomas1732@example.com,male,1995-05-27,15168,1,2018-04-25,212,272,desktop,web
14669,9827f06a-1a66-44db-bd4d-d7ee9e407438,Lisa,Walker,lisa.walker7288@example.com,female,1984-02-19,15169,0,2015-01-22,210,267,desktop,smart_tv
14670,9260d2cd-3143-4120-af18-acf3e9e95133,David,Lima,david.lima193@example.com,male,1988-10-02,15170,1,2010-06-20,217,304,tablet,mobile_app
14671,d86df6ea-30be-4cef-b4a9-756ebb24a00c,Ethan,Moreau,ethan.moreau2898@example.com,male,1996-12-12,15171,1,2024-02-21,212,303,smart_tv,smart_tv
14672,a9ebb48b-462b-4711-825f-cd1fec1dcc3d,Nathan,Wilson,nathan.wilson6647@example.com,male,2001-09-24,15172,1,2026-05-30,210,299,smart_tv,mobile_app
14673,246b6e5f-fb45-47fb-8314-4fd3e2bc9dec,Mason,Smith,mason.smith9144@example.com,male,2008-02-07,15173,1,2026-02-11,210,302,tablet,smart_tv
14674,28100493-1d31-4a6f-834a-482bffe691a5,William,García,william.garcía4989@example.com,male,1990-09-10,15174,1,2019-02-01,211,295,mobile,web
14675,3aa23e4e-9852-4df7-9883-49506f9ad1c0,Noah,Becker,noah.becker3769@example.com,male,1998-08-16,15175,1,2022-06-01,210,302,desktop,mobile_app
14676,08dde887-b0be-47d9-9c28-1d06cd06bfdb,Noah,Johnson,noah.johnson9237@example.com,male,1997-04-22,15176,0,2016-04-27,210,291,desktop,mobile_app
14677,882d13a2-db87-41eb-9882-5e8174993adf,Nathan,Brown,nathan.brown6470@example.com,male,1982-10-01,15177,1,2025-04-08,210,280,smart_tv,partner
14678,23ca705a-3fd1-4ba8-9046-ebd083f5039a,Claire,Michel,claire.michel4628@example.com,female,1986-01-19,15178,1,2016-04-02,212,282,smart_tv,web
14679,fa5cd5ea-b61f-4387-980b-b9072377c43e,Nathan,Gagnon,nathan.gagnon4514@example.com,male,1982-10-18,15179,1,2012-02-09,210,268,mobile,mobile_app
14680,833d3cd0-4a87-4fc5-9604-d2e039569f1c,Oliver,White,oliver.white8368@example.com,male,1964-08-16,15180,0,2011-10-05,210,304,smart_tv,mobile_app
14681,e05e36fa-f266-4880-9e53-34b7939e73a5,Katie,Oliveira,katie.oliveira2206@example.com,female,2003-05-23,15181,0,2022-06-28,217,273,smart_tv,web
14682,c80c8aa5-3e2e-471d-9f0c-0de3e51811b8,Sarah,Weber,sarah.weber3502@example.com,female,1996-12-23,15182,1,2024-09-29,210,278,desktop,smart_tv
14683,8e8793ce-f04a-4134-ab62-76d616bce1ce,Julie,Lee,julie.lee2362@example.com,female,1982-10-07,15183,1,2016-01-09,210,295,mobile,smart_tv
14684,a99bcb9d-2c10-4de6-b9d2-a6bce64d6347,Pierre,Taylor,pierre.taylor5101@example.com,male,1994-12-21,15184,1,2019-06-06,210,271,mobile,web
14685,82a96783-fabd-46ee-b1e6-f32c6e7a332a,Connor,Lewis,connor.lewis938@example.com,male,1992-05-05,15185,1,2012-07-01,210,282,desktop,smart_tv
14686,0c3a14c9-ede7-4bcb-a279-6f492d229c75,Connor,Wilson,connor.wilson6650@example.com,male,1990-10-30,15186,1,2026-05-30,210,300,mobile,partner
14687,0865f102-8a3a-40ff-a85f-4d500527de91,Matteo,Brown,matteo.brown4456@example.com,male,1985-07-11,15187,1,2011-10-13,210,278,smart_tv,partner
14688,34baf856-a9f9-45d4-9ddd-641f84ffbd38,Sarah,Schneider,sarah.schneider9513@example.com,female,1994-09-18,15188,1,2018-05-04,210,275,mobile,web
